first_name,last_name,company,title,domain,email,phone,industry,country,linkedin_url
,,Al-Khadari Factory for Iron Machinery,,alkhodari.com,mustafa.obaidan@alkhodari.com,0502408659,صنع منتجات المعادن المشكلة، باستثناء الالات والمعدات,Dammam,
,,Al-Khaleej Al-Janobi Factory for Industries and Technologies,,southbay.sa.com,ali@southbay.sa.com,0546757755,صنع المعدات الكهربائية,Dammam,
,,Al-Saeed Modern Factory for Manufacturing Electrical Panels and Distribution Sub-Stations,,abunawas.com,khaldon@abunawas.com,0555800366,صنع الحواسيب والمنتجات الإلكترونية والبصرية,Dammam,
,,Al Sharq Wool Factory,,hotmail.com,alsharqfac@hotmail.com,0505236703,صنع المنسوجات,Dammam,
,,Al-Sharqiya aluminum extrusion Factory,,ete-group.com,a.idrees@ete-group.com,0506624203,صنع منتجات المعادن المشكلة، باستثناء الالات والمعدات,Dammam,
,,Saudi Aerosols Manufacturing Co. Factory,,sidco.com.as,gvr@sidco.com.as,0555850680,صنع المواد الكيميائية والمنتجات الكيميائية,Dammam,
,,Saudi Factory for Manufacturing Polyethylene  Tanks and Containers,,alhussaini.com,ahmed@alhussaini.com,0505801900,صنع منتجات المطاط والبلاستك,Dammam,
,,مصنع الشركة الشرقية لصناعة اللوحات الكهربائية,,bladzahran.com,ahmed@bladzahran.com,0555817986,صنع المعدات الكهربائية,Dammam,
,,Renewable Energy Factory for Biofuels,,outlook.sa,alasemy2013@outlook.sa,0555558896,صنع المواد الكيميائية والمنتجات الكيميائية,Dammam,
,,مصنع الطباعة الاولي لصناعة الورق,,me.com,amr.khamis@me.com,0506856165,صنع الورق ومنتجات الورق,Dammam,
,,Al-Agela Factory for the Production Barite Stone,,hotmail.com,abcd3878@hotmail.com,0509982920,صنع المواد الكيميائية والمنتجات الكيميائية,Dammam,
,,مصنع الفا للصناعات الخشبية,,gmail.com,saudshallali@gmail.com,0504807717,صنع الاثاث,Dammam,
,,Four Seasons Meat and Fish Factory,,hotmail.com,zaak900@hotmail.com,0505844771,صناعة المنتجات الغذائية,Dammam,
,,مصنع المطاط المتقدم للمنتجات المطاطية,,hotmail.com,majed6656@hotmail.com,0558286088,صنع منتجات المطاط والبلاستك,Dammam,
,,مصنع أيجاز الخبر للغازات,,gmail.com,manaimigas@gmail.com,0551805511,الصناعات التحويلية الأخرى,Dammam,
,,Balhamer Factory for Aluminium Extrusion Profiles,,alubex.com,info@alubex.com,0543043333,صنع الفلزات القاعدية,Dammam,
,,Gulf Plastic Factory for Plastic Industries,,yahoo.com,tanajib1@yahoo.com,0504900851,صنع منتجات المطاط والبلاستك,Dammam,
,,Bawabat Al-Galeed Factory for Metal Pipes and Wiring,,ice-gate.com,nayaf@ice-gate.com,0564466555,صنع منتجات المعادن المشكلة، باستثناء الالات والمعدات,Dammam,
,,Gulf Tala Factory for Medical Products,,hotmail.com,talafactory@hotmail.com,0553738136,صنع المنتجات الصيدلانية,Dammam,
,,Omar Ibrahim Al-Jabri Cork Factory,,gmail.com,aljabri26@gmail.com,0503851505,صنع منتجات المطاط والبلاستك,Dammam,
,,Helol Al-Taka Al-Zahabia factory for Electrical Distribution Boards,,akh-sa.com,amin_ismaeil@akh-sa.com,0541814242,صنع المعدات الكهربائية,Dammam,
,,Zad & Rawafed Factory for Ice Cream,,hotmail.com,edreesmm@hotmail.com,0503821501,صناعة المنتجات الغذائية,Dammam,
,,Saja Global Factory for Advanced Industries,,gmail.com,saja.intel@gmail.com,0505868699,صنع منتجات المطاط والبلاستك,Dammam,
,,مصنع سعد علي العيسى للصناعات الحديدية,,alessatc.com,sherif@alessatc.com,0557371344,صنع منتجات المعادن المشكلة، باستثناء الالات والمعدات,Dammam,
,,Saad Mohamed Al-Olayan Factory for Pressure and Temperature Measuring Devices,,saadalyan.com,mazin@saadalyan.com,0558101555,صنع المعدات الكهربائية,Dammam,
,,مصنع سعيد محمد المعلم للمواد الكميائية,,yahoo.com,moallim219@yahoo.com,0505863910,صنع المواد الكيميائية والمنتجات الكيميائية,Dammam,
,,Mohamed Saad Mohamed Al-Ghurery  and Brothers Co. Factory,,gmail.com,alghurery@gmail.com,0508880236,صنع المنتجات الصيدلانية,Dammam,
,,مصنع شركة  التنمية القطرية للصناعات المعدنية,,qatarinternational.com.sa,gm@qatarinternational.com.sa,0504804186,صنع منتجات المعادن المشكلة، باستثناء الالات والمعدات,Dammam,
,,مصنع شركة  القافلة المتحدة  للالات,,hotmail.com,m.a.o.g@hotmail.com,0504841154,صنع الالات والمعدات غير المصنفة في موضع اخر,Dammam,
,,مصنع شركة  دلتا كوربريشن,,gmail.com,faris.ivm@gmail.com,00966566226991,صنع منتجات المعادن المشكلة، باستثناء الالات والمعدات,Dammam,
,,مصنع شركة  فوستالباين توبولارز البسام المحدودة,,albassamgroups.com,a.mohsen@albassamgroups.com,0555005589,صنع منتجات المعادن المشكلة، باستثناء الالات والمعدات,Dammam,
,,Abdullah Al Hamoud Al Shuwayer Sons  Co. Factory for Trading and Contracting / Electrical System Devices Branch,,shuwayer.com,f.alhamed@shuwayer.com,0504757649,صنع المعدات الكهربائية,Dammam,
,,مصنع شركة أبناء عبدالله حمود الشويعر للصناعات المعدنية الثقيلة,,shuwayer.com,e.alsulimani@shuwayer.com,0599990679,صنع منتجات المعادن المشكلة، باستثناء الالات والمعدات,Dammam,
,,مصنع شركة أس كي أم للتكييف,,aljubairi.com,amm@aljubairi.com,0566346664,صنع منتجات المعادن المشكلة، باستثناء الالات والمعدات,Dammam,
,,مصنع شركة الأحمال الكهربائية,,gmail.com,eloubid@gmail.com,0502125253,صنع المعدات الكهربائية,Dammam,
,,مصنع شركة التجارة المتكاملة للمياه المعبأه,,sadeemwater.com,m@sadeemwater.com,0504442853,صنع المشروبات,Dammam,
,,Saudi National Iron Co. Factory,,alhussaini.com,ahmed@alhussaini.com,0505801900,صنع منتجات المعادن المشكلة، باستثناء الالات والمعدات,Dammam,
,,مصنع شركة الخليج لهندسة نقل الطاقة,,kfbgroup.com.sa,abdullah.alkhenaifer@kfbgroup.com.sa,0505424951,صنع المعدات الكهربائية,Dammam,
,,مصنع شركة العالم الفنيةللخدمات الصناعية,,maj-consulting.com,sherif@maj-consulting.com,0566605766,صنع منتجات المعادن المشكلة، باستثناء الالات والمعدات,Dammam,
,,Arabian Power Electronics Company (APEC),,apec.sa.com,jacob.thomas@apec.sa.com,0583053335,صنع المعدات الكهربائية,Dammam,
,,Chemical Quantities Company Factory,,kameyat.com,ceo@kameyat.com,0553171007,صنع المواد الكيميائية والمنتجات الكيميائية,Dammam,
,,مصنع شركة المختبر الخليجي لفحص المعدات الكهربائية,,gccelab.com,finance@gccelab.com,0541639182,صنع الالات والمعدات غير المصنفة في موضع اخر,Dammam,
,,Al-Markhiya Metal Products Factory,,qatarinternational.com.sa,gm@qatarinternational.com.sa,0506813944,صنع منتجات المعادن المشكلة، باستثناء الالات والمعدات,Dammam,
,,مصنع شركة المنافع للكيماويات,,gmail.com,othman.alzahrani@gmail.com,0503821784,صنع المواد الكيميائية والمنتجات الكيميائية,Dammam,
,,مصنع شركة اليمامة للصناعات الحديدية و الكهروميكانيكية,,gmail.com,saudshallali@gmail.com,0504807717,صنع منتجات المعادن المشكلة، باستثناء الالات والمعدات,Dammam,
,,Energy Projects Supplies Co. Ltd. Factory,,enpro.com.sa,osamah@enpro.com.sa,0541829966,صنع منتجات المعادن المشكلة، باستثناء الالات والمعدات,Dammam,
,,Prisma Metal Industry Co. Ltd. Factory,,prismaksa.com,amir@prismaksa.com,0544995072,صنع منتجات المعادن المشكلة، باستثناء الالات والمعدات,Dammam,
,,مصنع شركة بريص العالمية للاستثمارات البترولية,,alaliahco.com,hajeresj@alaliahco.com,00966559311181,الصناعات التحويلية الأخرى,Dammam,
,,Arabian Industial Metal Packaging Co. Factory,,hotmail.com,aswss@hotmail.com,0504941884,صنع منتجات المعادن المشكلة، باستثناء الالات والمعدات,Dammam,
,,Tamteen Co. Factory for Electrical Panels,,hotmail.com,talal_fayez@hotmail.com,0555553855,صنع المعدات الكهربائية,Dammam,
,,Cement Services Co. Factory for Transport and Bulk Materials Handling  Systems,,cmc.com.sa,alialqahtani@cmc.com.sa,0505871836,صنع الالات والمعدات غير المصنفة في موضع اخر,Dammam,
,,United International Daya Plastic Co.,,alsahoounited.com,mohammed.osman@alsahoounited.com,0500820082,صنع منتجات المطاط والبلاستك,Dammam,
,,Sabta Co. Factory for Iron Works,,septaholding.com,info@septaholding.com,0505803529,صنع منتجات المعادن المشكلة، باستثناء الالات والمعدات,Dammam,
,,Saba International Co. Factory for Light Houses,,sabain.net,saleh@sabain.net,0505904161,صنع منتجات المعادن المشكلة، باستثناء الالات والمعدات,Dammam,
,,"Flexitalic Middle East Co., Ltd. Factory",,outlook.sa,flexitalice2015@outlook.sa,0505813118,صنع الالات والمعدات غير المصنفة في موضع اخر,Dammam,
,,مصنع شركة كتاليست العربية السعودية,,hotmail.com,saa149@hotmail.com,00966566666630,صنع المواد الكيميائية والمنتجات الكيميائية,Dammam,
,,Medad Chemicals Company Limited Factory,,midadholdings.com,sleemur@midadholdings.com,0503888406,صنع المواد الكيميائية والمنتجات الكيميائية,Dammam,
,,مصنع صلب الجزيرة للخرسانة مسبقة الصب,,sulbaljazeera.com,aomar@sulbaljazeera.com,0555518215,صنع منتجات المعادن اللافلزية الأخرى,Dammam,
,,Ventilation Industries Factory,,globalenergy.com.sa,thamer.hathal@globalenergy.com.sa,0507222224,صنع منتجات المعادن المشكلة، باستثناء الالات والمعدات,Dammam,
,,مصنع عالم زروع للتصنيع,,yahoo.com,jicabdullah@yahoo.com,0566865010,الصناعات التحويلية الأخرى,Dammam,
,,Abdullah Abdul Wahab Al-Barrak Factory for Plastic Products,,abis.com.sa,farid@abis.com.sa,0500074937,صنع منتجات المطاط والبلاستك,Dammam,
,,Abdul Latif Saleh Al Hamad Factory for Rebars,,yahoo.com,dossary2001@yahoo.com,0544470506,صنع منتجات المعادن اللافلزية الأخرى,Dammam,
,,Abdullah Omar Al-Aboudi Factory for Aluminum and Wooden Products,,aac-solutions.com,mostafaibrahim@aac-solutions.com,0552226903,صنع الخشب ومنتجات الخشب والفلين، باستثناء الاثاث؛ صنع اصناف من القش ومواد الضفر,Dammam,
,,مصنع عبدالله محمد الخفره للادوات والمستلزمات الطبيه,,yahoo.com,akramnaji600@yahoo.com,0506959999,الصناعات التحويلية الأخرى,Dammam,
,,مصنع عبدالله محمد الخفره للمنتجات الورقية,,yahoo.com,akramnaji600@yahoo.com,0506959999,صنع الورق ومنتجات الورق,Dammam,
,,Abdullah Nasser Al-Khafrah Factory for Polystyrene,,mail.net.sa,alkhafrah@mail.net.sa,0507899998,صنع منتجات المطاط والبلاستك,Dammam,
,,مصنع عصام محمد خيري قباني للبلاستيك والعوازل,,namat.com,dammam@namat.com,0507765166,صنع منتجات المطاط والبلاستك,Dammam,
,,مصنع عوازل صحاري للمنتجات الاسفلتية,,gmail.com,mp0505804410@gmail.com,0505804410,صنع فحم الكوك والمنتجات النفطية المكررة,Dammam,
,,مصنع عيد حسين عبد الله القحطاني  لقطع غيار المضخات,,po-ksa.com,sales2@po-ksa.com,0505807961,صنع منتجات المعادن اللافلزية الأخرى,Dammam,
,,مصنع فرع  شركة البابطين لحلول الطاقة المتجددة,,al-babtain.com.sa,kaha-yami@al-babtain.com.sa,0503887101,صنع المعدات الكهربائية,Dammam,
,,مصنع فرع شركة ريادة الخليج للمنتجات المعدنية,,gulfriyadah.com,abdallah.shehri@gulfriyadah.com,0505812567,صنع منتجات المعادن المشكلة، باستثناء الالات والمعدات,Dammam,
,,Qeyasat Al-Taka Factory for Chemicals,,gmail.com,ablaji779@gmail.com,0555605227,الصناعات التحويلية الأخرى,Dammam,
,,Al-Sharqia Cables Factory,,ashcables.com,mohawis@ashcables.com,00966556542261,صنع المعدات الكهربائية,Dammam,
,,مصنع محمد فهد القحطاني لقطع الغيار الصناعية,,gmail.com,isscoksa@gmail.com,0505810405,الصناعات التحويلية الأخرى,Dammam,
,,مصنع مختارات كميل لكبائن المصاعد وأبوابها,,komealst.com,jafar@komealst.com,0548490808,صنع الالات والمعدات غير المصنفة في موضع اخر,Dammam,
,,Maromix Factory for Furniture,,armasksa.com,mzaki@armasksa.com,0550032105,صنع الاثاث,Dammam,
,,مصنع مساعد عبدالله النفيسي لانتاج وصناعة المقطورات,,outlook.com,nafisi.trolley@outlook.com,0552316750,صنع منتجات المعادن المشكلة، باستثناء الالات والمعدات,Dammam,
,,مصنع مطور الصناعة للصناعات المعدنية,,escofactory.com,mohamed.adel@escofactory.com,0502100666,صنع منتجات المعادن المشكلة، باستثناء الالات والمعدات,Dammam,
,,Green Drilling Chemicals Factory for Chemical Products,,enaizigroup.com,info@enaizigroup.com,0500096767,صنع المواد الكيميائية والمنتجات الكيميائية,Dammam,
